AssetID,Hostname,IP,OS,LastScannedAt,IsStale,LastSeenAt
183030,DSPWP007-101028,10.101.28.25,,NULL,1,2026-03-16 00:26:25.3566667
183031,XASWP007-101028,10.101.28.15,,NULL,1,2026-03-16 00:26:25.4066667
183032,XASWP005-101040,10.101.40.11,,NULL,1,2026-03-16 00:26:25.3833333
183033,XASWP015-101040,10.101.40.6,,NULL,1,2026-03-16 00:26:25.4566667
183034,DSPWP001-101042,10.101.42.7,,NULL,1,2026-03-16 00:26:25.4433333
183035,DSPWP007-101040,10.101.40.21,,NULL,1,2026-03-16 00:26:25.5000000
183036,DSPWP002-101040,10.101.40.13,,NULL,1,2026-03-16 00:26:25.4733333
183037,DSPWP001-101024,10.101.24.4,,NULL,1,2026-03-16 00:26:25.5266667
183038,DSPWP004-101040,10.101.40.14,,NULL,1,2026-03-16 00:26:25.4866667
183039,XASWP003-101028,10.101.28.17,,NULL,1,2026-03-16 00:26:25.4300000
183040,XASWP006-101020,10.101.20.14,,NULL,1,2026-03-16 00:26:25.5400000
183041,XASWP009-101022,10.101.22.23,,NULL,1,2026-03-16 00:26:25.5133333
183042,DSPWP001-101020,10.101.20.6,,NULL,1,2026-03-16 00:26:25.5733333
183043,XASWP012-101042,10.101.42.10,,NULL,1,2026-03-16 00:26:25.6300000
183044,DSPWP001-101030,10.101.30.4,,NULL,1,2026-03-22 07:59:42.6733333
183045,XASWP006-101030,10.101.30.14,,NULL,1,2026-03-16 00:26:25.5900000
183046,XASWP006-101024,10.101.24.10,,NULL,1,2026-03-16 00:26:25.6133333
183047,XASWP008-101042,10.101.42.16,,NULL,1,2026-03-16 00:26:25.6733333
183048,DSPWP002-101042,10.101.42.8,,NULL,1,2026-03-16 00:26:25.6866667
183049,DSPWP002-101030,10.101.30.5,,NULL,1,2026-03-16 00:26:25.6400000
183050,XASWP007-101042,10.101.42.14,,NULL,1,2026-03-16 00:26:25.6600000
183051,XASWP013-101042,10.101.42.15,,NULL,1,2026-03-16 00:26:25.7566667
183052,XASWP011-101042,10.101.42.22,,NULL,1,2026-03-16 00:26:25.7700000
183053,XASWP006-101046,10.101.46.12,,NULL,1,2026-03-22 08:03:59.3700000
183054,CATWP001-101034,10.101.34.23,,NULL,1,2026-03-22 07:57:25.9200000
183055,XASWP001-101060,10.101.60.4,,NULL,1,2026-03-15 20:58:20.4833333
183056,XASWP006-101034,10.101.34.10,,NULL,1,2026-03-22 07:57:25.9100000
183057,DSPWP001-101034,10.101.34.16,,NULL,1,2026-03-22 07:57:25.9733333
183058,DSPWP022-101034,10.101.34.42,,NULL,1,2026-03-22 07:57:25.9566667
183059,XASWP001-101034,10.101.34.32,,NULL,1,2026-03-22 07:57:25.9633333
183060,XASWP005-101034,10.101.34.35,,NULL,1,2026-03-22 07:57:25.9466667
183061,XASWP003-101034,10.101.34.25,,NULL,1,2026-03-22 07:57:25.9366667
183062,DSPWP006-101058,10.101.58.19,,NULL,1,2026-03-16 00:26:25.7400000
183063,XASWP005-101062,10.101.62.7,,NULL,1,2026-03-15 20:58:36.3600000
183064,XASWP003-101062,10.101.62.4,,NULL,1,2026-03-15 20:58:36.3366667
183065,DSPWP006-101062,10.101.62.20,,NULL,1,2026-03-22 07:59:42.6833333
183066,DSPWP016-101062,10.101.62.31,,NULL,1,2026-03-15 20:58:36.3500000
183067,DSPWP007-101058,10.101.58.17,,NULL,1,2026-03-16 00:26:25.7133333
183068,XASWP009-101058,10.101.58.27,,NULL,1,2026-03-16 00:26:25.7266667
183069,XASWP012-101058,10.101.58.24,,NULL,1,2026-03-16 00:26:25.8600000
183070,XASWP006-101044,10.101.44.13,,NULL,1,2026-03-16 00:26:25.8300000
183071,DSPWP001-101058,10.101.58.13,,NULL,1,2026-03-16 00:26:25.8733333
183072,XASWP002-101032,10.101.32.12,,NULL,1,2026-03-16 00:26:25.8000000
183073,DSPWP006-101038,10.101.38.25,,NULL,1,2026-03-16 00:26:25.7866667
183074,XASWP007-101044,10.101.44.14,,NULL,1,2026-03-16 00:26:25.8133333
183075,XASWP008-101062,10.101.62.16,,NULL,1,2026-03-15 20:58:36.5500000
183076,XASWP014-101032,10.101.32.29,,NULL,1,2026-03-16 00:26:25.9300000
183077,DSPWP001-101044,10.101.44.6,,NULL,1,2026-03-16 00:26:25.8433333
183078,XASWP006-101032,10.101.32.15,,NULL,1,2026-03-16 00:26:25.9000000
183079,XASWP007-101050,10.101.50.20,,NULL,1,2026-03-16 00:26:25.8866667
183080,XASWP001-101062,10.101.62.6,,NULL,1,2026-03-15 20:58:36.5600000
183081,DSPWP011-101038,10.101.38.18,,NULL,1,2026-03-16 00:26:25.9566667
183082,XASWP010-101032,10.101.32.17,,NULL,1,2026-03-16 00:26:25.9733333
183083,DSPWP011-101050,10.101.50.24,,NULL,1,2026-03-16 00:26:25.9900000
183084,XASWP004-101050,10.101.50.7,,NULL,1,2026-03-16 00:26:25.9166667
183085,XASWP005-101038,10.101.38.29,,NULL,1,2026-03-16 00:26:26.0033333
183086,XASWP006-101050,10.101.50.4,,NULL,1,2026-03-16 00:26:26.0200000
183087,XASWP001-101050,10.101.50.6,,NULL,1,2026-03-16 00:26:26.0366667
183088,DSPWP001-101060,10.101.60.12,,NULL,1,2026-03-16 01:34:19.6000000
183089,XASWP006-101062,10.101.62.14,,NULL,1,2026-03-15 20:58:36.6800000
183090,XASWP001-101032,10.101.32.10,,NULL,1,2026-03-16 00:26:26.0833333
183091,XASWP005-101050,10.101.50.9,,NULL,1,2026-03-16 00:26:26.1266667
183092,XASWP008-101032,10.101.32.25,,NULL,1,2026-03-16 00:26:26.1600000
183093,DSPWP007-101050,10.101.50.16,,NULL,1,2026-03-16 00:26:26.0533333
183094,XASWP007-101062,10.101.62.15,,NULL,1,2026-03-15 20:58:36.7200000
183095,XASWP011-101058,10.101.58.25,,NULL,1,2026-03-16 00:26:26.0666667
183096,XASWP003-101038,10.101.38.27,,NULL,1,2026-03-16 00:26:26.0966667
183097,XASWP004-101032,10.101.32.11,,NULL,1,2026-03-16 00:26:26.1100000
183098,DSPWP007-101032,10.101.32.24,,NULL,1,2026-03-16 00:26:26.2033333
183099,XASWP002-101050,10.101.50.5,,NULL,1,2026-03-16 00:26:26.2166667
183100,XASWP007-101038,10.101.38.12,,NULL,1,2026-03-16 00:26:26.1900000
183101,XASWP001-101038,10.101.38.31,,NULL,1,2026-03-16 00:26:26.1733333
183102,DSPWP006-101032,10.101.32.23,,NULL,1,2026-03-16 00:26:26.1433333
183103,XASWP011-101032,10.101.32.20,,NULL,1,2026-03-16 00:26:26.2333333
183104,DSPWP001-101046,10.101.46.5,,NULL,1,2026-03-16 00:26:26.2766667
183105,DSPWP001-101074,10.101.74.9,,NULL,1,2026-03-15 20:58:21.2100000
183106,XASWP015-101068,10.101.68.21,,NULL,1,2026-03-15 20:58:21.1833333
183107,XASWP012-101068,10.101.68.23,,NULL,1,2026-03-15 20:58:21.1700000
183108,XASWP013-101068,10.101.68.20,,NULL,1,2026-03-15 20:58:21.2366667
183109,DSPWP001-101066,10.101.66.10,,NULL,1,2026-03-15 20:58:36.9300000
183110,DSPWP002-101070,10.101.70.13,,NULL,1,2026-03-15 20:58:21.2500000
183111,XASWP001-101078,10.101.78.7,,NULL,1,2026-03-15 20:58:36.8366667
183112,DSPWP001-101078,10.101.78.9,,NULL,1,2026-03-15 20:58:36.8900000
183113,DSPWP007-101070,10.101.70.18,,NULL,1,2026-03-15 20:58:21.2900000
183114,XASWP001-101074,10.101.74.5,,NULL,1,2026-03-15 20:58:21.3366667
183115,DSPWP006-101090,10.101.90.18,,NULL,1,2026-03-16 01:34:19.6133333
183116,XASWP011-101068,10.101.68.22,,NULL,1,2026-03-15 20:58:21.3033333
183117,XASWP018-101068,10.101.68.32,,NULL,1,2026-03-15 20:58:21.3566667
183118,DSPWP006-101068,10.101.68.27,,NULL,1,2026-03-16 01:34:19.6400000
183119,XASWP001-101076,10.101.76.7,,NULL,1,2026-03-15 20:58:21.3833333
183120,DSPWP001-101076,10.101.76.12,,NULL,1,2026-03-15 20:58:21.3300000
183121,XASWP001-101056,10.101.56.15,,NULL,1,2026-03-16 00:26:26.2900000
183122,XASWP001-101066,10.101.66.7,,NULL,1,2026-03-15 20:58:36.9166667
183123,DSPWP001-101064,10.101.64.12,,NULL,1,2026-03-22 07:59:42.7600000
183124,DSPWP007-101068,10.101.68.24,,NULL,1,2026-03-16 01:34:19.6200000
183125,XASWP001-101052,10.101.52.5,,NULL,1,2026-03-16 00:26:26.2633333
183126,XASWP001-101064,10.101.64.7,,NULL,1,2026-03-15 20:58:36.9800000
183127,XASWP001-101054,10.101.54.4,,NULL,1,2026-03-16 00:26:26.2500000
183128,DSPWP001-101072,10.101.72.10,,NULL,1,2026-03-15 20:58:36.9400000
183129,XASWP001-101072,10.101.72.8,,NULL,1,2026-03-15 20:58:37.0500000
183130,DSPWP001-101054,10.101.54.10,,NULL,1,2026-03-16 00:26:26.3800000
183131,DSPWP001-101056,10.101.56.14,,NULL,1,2026-03-16 00:26:26.3066667
183132,XASWP002-101048,10.101.48.4,,NULL,1,2026-03-22 08:03:59.3600000
183133,DSPWP006-101084,10.101.84.18,,NULL,1,2026-03-15 20:58:37.0900000
183134,DSPWP007-101084,10.101.84.15,,NULL,1,2026-03-22 07:59:42.7700000
183135,XASWP005-101086,10.101.86.5,,NULL,1,2026-03-15 20:58:37.1133333
183136,XASWP001-101110,10.101.110.7,,NULL,1,2026-03-15 20:58:21.5666667
183137,XASWP013-101082,10.101.82.32,,NULL,1,2026-03-15 20:58:21.6200000
183138,DSPWP001-101110,10.101.110.10,,NULL,1,2026-03-15 20:58:21.6066667
183139,DSPWP001-101108,10.101.108.9,,NULL,1,2026-03-15 20:58:21.6400000
183140,XASWP001-101104,10.101.104.5,,NULL,1,2026-03-15 20:58:37.1000000
183141,DSPWP001-101100,10.101.100.11,,NULL,1,2026-03-15 20:58:37.1266667
183142,DSPWP006-101086,10.101.86.20,,NULL,1,2026-03-15 20:58:37.1533333
183143,XASWP003-101086,10.101.86.8,,NULL,1,2026-03-15 20:58:37.1400000
183144,XASWP001-101094,10.101.94.6,,NULL,1,2026-03-16 10:21:06.7000000
183145,XASWP001-101086,10.101.86.4,,NULL,1,2026-03-15 20:58:37.1800000
183146,DSPWP001-101094,10.101.94.13,,NULL,1,2026-03-16 10:21:07.0800000
183147,DSPWP006-101082,10.101.82.14,,NULL,1,2026-03-16 01:34:19.6500000
183148,DSPWP001-101122,10.101.122.12,,NULL,1,2026-03-15 20:58:21.7500000
183149,XASWP001-101084,10.101.84.4,,NULL,1,2026-03-15 20:58:37.2666667
183150,DSPWP011-101082,10.101.82.26,,NULL,1,2026-03-16 01:34:19.6333333
183151,XASWP001-101108,10.101.108.5,,NULL,1,2026-03-15 20:58:21.7900000
183152,DSPWP001-101092,10.101.92.9,,NULL,1,2026-03-15 20:58:37.2100000
183153,XASWP001-101092,10.101.92.7,,NULL,1,2026-03-15 20:58:37.2500000
183154,XASWP001-101100,10.101.100.4,,NULL,1,2026-03-15 20:58:37.2233333
183155,DSPWP001-101104,10.101.104.13,,NULL,1,2026-03-15 20:58:37.2933333
183156,XASWP001-101098,10.101.98.7,,NULL,1,2026-03-15 20:58:37.2400000
183157,DSPWP001-101102,10.101.102.12,,NULL,1,2026-03-22 07:59:42.7800000
183158,XASWP011-101082,10.101.82.29,,NULL,1,2026-03-15 20:58:21.9000000
183159,XASWP002-101084,10.101.84.5,,NULL,1,2026-03-15 20:58:37.3100000
183160,DSPWP001-101096,10.101.96.9,,NULL,1,2026-03-16 10:21:07.4466667
183161,DSPWP001-101098,10.101.98.9,,NULL,1,2026-03-15 20:58:37.3333333
183162,DSPWP001-101048,10.101.48.13,,NULL,1,2026-03-16 00:26:26.3200000
183163,XASWP001-101096,10.101.96.6,,NULL,1,2026-03-16 10:21:07.8233333
183164,XASWP001-101102,10.101.102.5,,NULL,1,2026-03-15 20:58:37.3833333
183165,XASWP001-101048,10.101.48.15,,NULL,1,2026-03-22 08:03:59.4500000
183166,XASWP001-101122,10.101.122.8,,NULL,1,2026-03-15 20:58:22.0066667
183167,DSPWP001-101120,10.101.120.12,,NULL,1,2026-03-15 20:58:22.0366667
183168,XASWP001-101120,10.101.120.8,,NULL,1,2026-03-15 20:58:21.9800000
183169,DSPWP001-101126,10.101.126.10,,NULL,1,2026-03-15 20:58:22.0500000
183170,XASWP001-101114,10.101.114.7,,NULL,1,2026-03-15 20:58:22.0200000
183171,XASWP001-101118,10.101.118.6,,NULL,1,2026-03-15 20:58:22.1266667
183172,DSPWP001-101116,10.101.116.10,,NULL,1,2026-03-15 20:58:22.0866667
183173,DSPWP001-101118,10.101.118.12,,NULL,1,2026-03-15 20:58:22.0633333
183174,XASWP001-101128,10.101.128.5,,NULL,1,2026-03-15 20:58:22.1133333
183175,XASWP001-101126,10.101.126.5,,NULL,1,2026-03-15 20:58:22.1933333
183176,XASWP001-101116,10.101.116.5,,NULL,1,2026-03-15 20:58:22.1000000
183177,DSPWP001-101114,10.101.114.9,,NULL,1,2026-03-15 20:58:22.1400000
183178,XASWP007-101224,10.101.224.12,,NULL,1,2026-03-22 07:57:26.0333333
183179,DSPWP007-101224,10.101.224.23,,NULL,1,2026-03-16 00:26:26.4333333
183180,XASWP001-101124,10.101.124.8,,NULL,1,2026-03-15 20:58:22.1533333
183181,DSPWP001-101124,10.101.124.13,,NULL,1,2026-03-15 20:58:22.2200000
183182,DSPWP002-101224,10.101.224.16,,NULL,1,2026-03-22 07:57:26.0166667
183183,XASWP001-101224,10.101.224.6,,NULL,1,2026-03-16 00:26:26.3900000
183184,XASWP001-101112,10.101.112.8,,NULL,1,2026-03-15 20:58:22.2600000
183185,DSPWP001-101112,10.101.112.13,,NULL,1,2026-03-15 20:58:22.2766667
183193,Onbekend,10.192.4.7,,NULL,0,2026-04-09 12:58:58.5633333
183255,XASWP016-101004,10.101.4.29,,NULL,1,2026-03-22 08:05:00.7900000
183256,ecprmlctx07,10.240.7.7,,NULL,1,2026-03-12 15:20:21.2533333
183257,ecprmlctx03,10.240.7.3,,NULL,1,2026-03-12 16:07:11.8733333
183258,ecprmlctx20,10.240.7.20,,NULL,1,2026-03-12 16:07:11.9466667
183259,ecprmlctx02,10.240.7.2,,NULL,1,2026-03-22 08:05:00.8100000
183260,ecprmlctx01,10.240.7.1,,NULL,1,2026-03-12 16:07:11.9300000
183261,ecprsdctx02,10.240.2.77,,NULL,1,2026-03-12 16:07:11.9166667
183262,ecprsvbhr04,10.240.2.81,,NULL,1,2026-03-30 14:20:22.6066667
183263,ecprmlctx04,10.240.7.4,,NULL,1,2026-03-12 16:07:12.0433333
183264,ecprmlctx18,10.240.7.18,,NULL,1,2026-03-12 16:07:11.9866667
183265,ecprmlctx12,10.240.7.12,,NULL,1,2026-03-12 15:20:21.3666667
183266,ecprmlctx15,10.240.7.15,,NULL,1,2026-03-30 14:23:01.2600000
183267,ecprmlctx10,10.240.7.10,,NULL,1,2026-03-12 16:07:12.0166667
183268,ecprmlctx09,10.240.7.9,,NULL,1,2026-03-16 01:35:11.2100000
183269,ecprmlctx19,10.240.7.19,,NULL,1,2026-03-12 16:07:12.0733333
183270,ecprmlctx08,10.240.7.8,,NULL,1,2026-03-12 16:07:12.1166667
183271,ecprmlctx02,10.240.7.2,,NULL,1,2026-03-22 08:05:00.8466667
183272,ecprmlctx06,10.240.7.6,,NULL,1,2026-03-16 01:35:11.2200000
183273,ecprmlctx05,10.240.7.5,,NULL,1,2026-03-16 01:35:11.2500000
183274,ecprsvbhr05,10.240.2.91,,NULL,0,2026-04-09 18:50:44.2066667
183275,ecprsvbhr02,10.240.2.24,,NULL,1,2026-03-30 14:20:22.5900000
183276,ecprsvbhr06,10.240.2.92,,NULL,1,2026-03-30 14:20:22.6300000
183277,ecprg17ctx12,10.240.32.141,,NULL,1,2026-03-12 16:07:12.2500000
183278,ecprg17ctx06,10.240.32.16,,NULL,1,2026-03-16 01:35:11.2800000
183279,ecprg17ctx11,10.240.32.18,,NULL,1,2026-03-12 16:07:12.2066667
183280,ecprg17ctx08,10.240.32.139,,NULL,1,2026-03-16 01:35:11.3066667
183281,ecprg17ctx23,10.240.32.147,,NULL,1,2026-03-12 16:07:12.2200000
183282,ecprg17ctx14,10.240.32.142,,NULL,1,2026-03-12 16:07:12.2800000
183283,ecprg17ctx10,10.240.32.19,,NULL,1,2026-03-12 16:07:12.2933333
183284,ecprg17ctx16,10.240.32.143,,NULL,1,2026-03-22 08:05:00.8266667
183285,ecprg17ctx02,10.240.32.13,,NULL,1,2026-03-12 16:07:12.3200000
183286,ecprg17ctx03,10.240.32.137,,NULL,1,2026-03-12 16:07:12.4033333
183287,ecprg17ctx27,10.240.32.25,,NULL,1,2026-03-12 16:07:12.3900000
183288,ecprg17ctx35,10.240.32.152,,NULL,1,2026-03-16 01:35:11.3466667
183289,ecprg17ctx15,10.240.32.144,,NULL,1,2026-03-12 16:07:12.3766667
183290,ecprg17ctx39,10.240.32.154,,NULL,1,2026-03-12 16:07:12.3466667
183291,ecprg17ctx17,10.240.32.21,,NULL,1,2026-03-12 16:07:12.3600000
183292,ecprg17ctx22,10.240.32.33,,NULL,1,2026-03-12 16:07:12.4333333
183293,ecprg17ctx01,10.240.32.12,,NULL,1,2026-03-12 16:07:12.4200000
183294,ecprg17ctx07,10.240.32.17,,NULL,1,2026-03-12 16:07:12.5700000
183295,ecprg17ctx24,10.240.32.24,,NULL,1,2026-03-12 16:07:12.4633333
183296,ecprg17ctx38,10.240.32.153,,NULL,1,2026-03-16 01:35:11.3866667
183297,ecprg17ctx04,10.240.32.15,,NULL,1,2026-03-16 01:35:11.2933333
183298,ecprg17ctx13,10.240.32.20,,NULL,1,2026-03-12 16:07:12.4500000
183299,ecprg17ctx25,10.240.32.148,,NULL,1,2026-03-12 16:07:12.5100000
183300,ecprg17ctx05,10.240.32.138,,NULL,1,2026-03-12 16:07:12.4966667
183301,ecprg17ctx18,10.240.32.145,,NULL,1,2026-03-12 16:07:12.5566667
183302,ecprg17ctx36,10.240.32.151,,NULL,1,2026-03-12 16:07:12.5233333
183303,ecprg17ctx26,10.240.32.26,,NULL,1,2026-03-12 16:07:12.5366667
183304,ecprg17ctx21,10.240.32.146,,NULL,1,2026-03-12 16:07:12.5866667
183305,ecprg17ctx33,10.240.32.150,,NULL,1,2026-03-16 01:35:11.4033333
183306,ecprg17ctx32,10.240.32.29,,NULL,1,2026-03-12 16:07:12.6266667
183307,ecprg17ctx30,10.240.32.28,,NULL,1,2026-03-12 16:07:12.6133333
183308,ecprg17ctx20,10.240.32.22,,NULL,1,2026-03-16 01:35:11.4200000
183309,ecprg17ctx40,10.240.32.32,,NULL,1,2026-03-12 16:07:12.6566667
183310,ecprg17ctx36,10.240.32.151,,NULL,1,2026-03-16 01:35:11.3600000
183311,ecprg17ctx32,10.240.32.29,,NULL,1,2026-03-12 16:07:12.7066667
183313,z10-vm-bhr-wp02,10.254.24.76,,NULL,1,2026-03-16 00:21:58.5533333
183314,deb13-cis,192.168.253.133,,NULL,1,2026-03-16 01:34:20.3266667
183318,TERG-PRD-SPCH01,192.168.126.123,,NULL,1,2026-03-11 12:41:33.2200000
183327,ecprg17ctx26,10.240.32.26,,NULL,1,2026-03-12 16:07:12.7366667
183328,ecprg17ctx19,10.240.32.23,,NULL,1,2026-03-12 16:07:12.7200000
183329,ecprg17ctx13,10.240.32.20,,NULL,1,2026-03-12 16:07:12.7666667
183330,ecprg17ctx02,10.240.32.13,,NULL,1,2026-03-12 16:07:12.7966667
183331,ecprg17ctx07,10.240.32.17,,NULL,1,2026-03-12 16:07:12.7800000
183332,ecprg17ctx16,10.240.32.143,,NULL,1,2026-03-12 16:07:12.7500000
183333,ecprg17ctx40,10.240.32.32,,NULL,1,2026-03-12 16:07:12.8233333
183334,ecprg17ctx09,10.240.32.140,,NULL,1,2026-03-12 16:07:12.8100000
183335,ecprg17ctx21,10.240.32.146,,NULL,1,2026-03-12 16:07:12.8366667
183336,ecprg17ctx32,10.240.32.29,,NULL,1,2026-03-12 16:07:12.8500000
183337,ecprg17ctx35,10.240.32.152,,NULL,1,2026-03-12 16:07:12.8800000
183338,ecprg17ctx28,10.240.32.149,,NULL,1,2026-03-12 16:07:12.9066667
183339,ecprg17ctx03,10.240.32.137,,NULL,1,2026-03-12 16:07:12.8666667
183340,ecprg17ctx34,10.240.32.34,,NULL,1,2026-03-16 01:35:11.3733333
183341,ecprg17ctx30,10.240.32.28,,NULL,1,2026-03-16 01:35:11.4433333
183342,ecprg17ctx12,10.240.32.141,,NULL,1,2026-03-16 01:35:11.4300000
183343,ecprg17ctx04,10.240.32.15,,NULL,1,2026-03-12 16:07:12.9366667
183344,ecprg17ctx11,10.240.32.18,,NULL,1,2026-03-12 16:07:12.9633333
183345,ecprg17ctx17,10.240.32.21,,NULL,1,2026-03-12 16:07:12.9766667
183346,ecprg17ctx23,10.240.32.147,,NULL,1,2026-03-12 16:07:12.9933333
183347,ecprg17ctx31,10.240.32.30,,NULL,1,2026-03-12 16:07:13.0100000
183348,ecprg17ctx24,10.240.32.24,,NULL,1,2026-03-22 08:05:00.8166667
183349,ecprg17ctx29,10.240.32.27,,NULL,1,2026-03-12 16:07:13.0900000
183350,ecprg17ctx22,10.240.32.33,,NULL,1,2026-03-12 16:07:13.0600000
183351,ecprg17ctx15,10.240.32.144,,NULL,1,2026-03-12 16:07:13.1033333
183352,ecprg17ctx33,10.240.32.150,,NULL,1,2026-03-12 16:07:13.0400000
183353,ec-mx01.ram.nl,89.221.177.181,,NULL,1,2026-03-11 12:41:33.5666667
183354,Onbekend,192.168.245.2,,NULL,0,2026-04-09 12:58:58.6400000
183355,ecprg17ctx39,10.240.32.154,,NULL,1,2026-03-16 01:35:11.5266667
183356,ecprg17ctx20,10.240.32.22,,NULL,1,2026-03-16 01:35:11.5400000
183357,ecprg17ctx06,10.240.32.16,,NULL,1,2026-03-16 01:35:11.5133333
183358,ecprg17ctx14,10.240.32.142,,NULL,1,2026-03-16 01:35:11.4733333
183359,ecprg17ctx37,10.240.32.31,,NULL,1,2026-03-12 16:07:13.1733333
183360,ecprg17ctx01,10.240.32.12,,NULL,1,2026-03-12 16:07:13.1300000
183361,ecprg17ctx10,10.240.32.19,,NULL,1,2026-03-16 01:35:11.4866667
183362,ecprg17ctx08,10.240.32.139,,NULL,1,2026-03-16 01:35:11.5666667
183363,ecprg17ctx27,10.240.32.25,,NULL,1,2026-03-12 16:07:13.2166667
183364,ecprg17ctx18,10.240.32.145,,NULL,1,2026-03-12 16:07:13.2300000
183365,ecprsvbhr05,10.240.2.91,,NULL,1,2026-03-30 14:12:41.4900000
183366,APPS-FPC-13,10.240.7.196,,NULL,1,2026-03-16 01:34:45.2333333
183367,ecprmlctx05,10.240.7.5,,NULL,1,2026-03-16 01:35:11.5533333
183368,ecprmlctx01,10.240.7.1,,NULL,1,2026-03-12 16:07:13.2733333
183369,ecprmlctx03,10.240.7.3,,NULL,1,2026-03-12 15:20:22.2233333
183370,ecprmlctx17,10.240.7.17,,NULL,1,2026-03-16 01:35:11.6200000
183371,ecprmlctx19,10.240.7.19,,NULL,1,2026-03-12 16:07:13.3866667
183372,ecprmlctx09,10.240.7.9,,NULL,1,2026-03-22 08:05:00.9033333
183373,ecprmlctx18,10.240.7.18,,NULL,1,2026-03-12 16:07:13.3000000
183374,ecprmlctx30,10.240.7.30,,NULL,1,2026-03-22 08:05:00.9200000
183375,ecprmlctx20,10.240.7.20,,NULL,1,2026-03-16 01:35:11.5933333
183376,ecprg17ctx22,10.240.32.33,,NULL,1,2026-03-12 16:07:13.3733333
183377,ecprg17ctx37,10.240.32.31,,NULL,1,2026-03-16 01:35:11.5800000
183378,ecprg17ctx12,10.240.32.141,,NULL,1,2026-03-12 16:07:13.3566667
183379,ecprmlctx13,10.240.7.13,,NULL,1,2026-03-16 01:35:11.6333333
183380,ecprmlctx15,10.240.7.15,,NULL,1,2026-03-12 15:20:22.4000000
183381,ecprmlctx11,10.240.7.11,,NULL,1,2026-03-22 08:05:00.8666667
183382,ecprg17ctx19,10.240.32.23,,NULL,1,2026-03-12 16:07:13.4300000
183383,ecprg17ctx27,10.240.32.25,,NULL,1,2026-03-16 01:35:11.7000000
183384,ecprg17ctx16,10.240.32.143,,NULL,1,2026-03-12 16:07:13.4433333
183385,ecprg17ctx02,10.240.32.13,,NULL,1,2026-03-22 08:05:00.8566667
183386,ecprg17ctx18,10.240.32.145,,NULL,1,2026-03-22 08:05:00.9766667
183387,ecprmlctx04,10.240.7.4,,NULL,1,2026-03-12 16:07:13.4566667
183388,ecprmlctx06,10.240.7.6,,NULL,1,2026-03-16 01:35:11.7566667
183389,ecprmlctx10,10.240.7.10,,NULL,1,2026-03-12 16:07:13.5433333
183390,ecprmlctx08,10.240.7.8,,NULL,1,2026-03-16 01:35:11.6733333
183391,ecprmlctx12,10.240.7.12,,NULL,1,2026-03-16 01:35:11.7300000
183392,ecprg17ctx15,10.240.32.144,,NULL,1,2026-03-12 16:07:13.5166667
183393,ecprg17ctx24,10.240.32.24,,NULL,1,2026-03-12 16:07:13.5300000
183394,ecprg17ctx33,10.240.32.150,,NULL,1,2026-03-12 16:07:13.5900000
183395,ecprg17ctx35,10.240.32.152,,NULL,1,2026-03-12 16:07:13.6066667
183396,ecprmlctx14,10.240.7.14,,NULL,1,2026-03-22 08:05:00.9300000
183398,z10-vm-mta-lp02.raminfo.nl,10.254.24.211,,NULL,1,2026-03-15 20:54:54.7333333
183404,z10-vm-mta-lp01.raminfo.nl,10.254.24.210,,NULL,1,2026-03-15 20:54:54.8033333
183414,Onbekend,10.16.117.16,,NULL,1,2026-03-15 20:54:54.8600000
183415,Onbekend,10.16.141.11,,NULL,1,2026-03-30 14:52:32.8266667
183416,Onbekend,10.16.117.17,,NULL,1,2026-03-15 20:54:54.9066667
183417,Onbekend,10.16.141.16,,NULL,0,2026-04-09 12:58:58.7166667
183418,Onbekend,10.16.141.18,,NULL,0,2026-04-09 12:58:59.1266667
183419,Onbekend,10.16.140.70,,NULL,0,2026-04-09 12:58:58.8233333
183420,Onbekend,10.16.141.15,,NULL,0,2026-04-09 12:58:58.9800000
183421,ram-klant-smtp02.raminfo.nl,89.221.190.173,,NULL,1,2026-03-30 14:52:34.1900000
183422,ram-internal-smtp02.raminfo.nl,89.221.190.172,,NULL,1,2026-03-30 14:52:33.8833333
183423,ram-klant-smtp01.raminfo.nl,89.221.190.163,,NULL,1,2026-03-30 14:52:34.1100000
183424,s12-vm-cps-wp01,10.254.44.2,,NULL,1,2026-03-22 08:05:00.9133333
183425,s12-vm-cps-wp02,10.254.44.3,,NULL,0,2026-04-09 12:37:20.9866667
183492,ec-mx02.ram.nl,89.221.189.19,,NULL,1,2026-03-15 20:54:55.2633333
183493,mx02.ram.nl,89.221.189.30,,NULL,1,2026-03-30 14:52:34.3233333
183495,ram-mail02.raminfo.nl,89.221.189.29,,NULL,1,2026-03-30 14:52:34.3933333
183518,Onbekend,10.16.129.129,,NULL,0,2026-04-09 12:58:59.2666667
183523,r21-vm-ems01,10.16.161.2,,NULL,1,2026-03-15 22:46:36.4666667
183526,Onbekend,10.16.129.22,,NULL,0,2026-04-09 10:02:05.1300000
183540,NetScaler,10.240.254.11,,NULL,1,2026-03-22 08:28:21.7266667
183541,cnsap001-101000.internal.cloudapp.net,10.101.1.140,,NULL,1,2026-03-16 01:34:19.7000000
183543,XASWP011-101012,10.101.12.30,,NULL,1,2026-03-30 14:23:01.3433333
183545,Onbekend,10.101.28.13,,NULL,1,2026-03-15 20:54:55.3133333
183546,XASWP010-101022,10.101.22.21,,NULL,1,2026-03-30 14:23:01.3233333
